Order ID,Date,Status,Fulfilment,Sales Channel,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code
405-8958398-6482715,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,348,Secunderabad,TELANGANA,500010
402-9672397-0079540,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1556,NOIDA,UTTAR PRADESH,201301
402-3628346-9318700,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,824,NOIDA,UTTAR PRADESH,201301
406-0518095-2232345,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XL,Unshipped,1,INR,399,NAJIBABAD,UTTAR PRADESH,246763
402-6820061-7545105,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,737,Greater NOIDA,UTTAR PRADESH,201301
407-9194491-8463513,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,S,Shipped,1,INR,744,HYDERABAD,TELANGANA,500076
405-2987531-6134720,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1186,KALYAN,MAHARASHTRA,421301
403-0850388-6142751,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,VASAI VIRAR,MAHARASHTRA,401208
402-7136610-9697151,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,759,Lucknow,UTTAR PRADESH,226012
405-3956202-4339562,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,S,Unshipped,1,INR,399,ALLAHABAD,UTTAR PRADESH,211004
404-9229707-7774702,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,969,SRUNGAVARAPUKOTA,ANDHRA PRADESH,535145
403-1541384-9341954,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,L,Unshipped,1,INR,345,Chennai,TAMIL NADU,600126
402-0120806-3840302,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,968,TAKHATPUR,CHHATTISGARH,495330
407-3147250-8940369,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,3XL,Unshipped,1,INR,545,PANCHKULA,HARYANA,134116
407-3147250-8940369,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,3XL,Unshipped,1,INR,517,PANCHKULA,HARYANA,134116
408-8440354-5115563,29-04-2022,Delivered,Merchant,Amazon.in,Blazzer,3XL,Shipped,1,INR,725,MANGALURU,KARNATAKA,575003
404-6352464-1438740,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,399,BIDHAN NAGAR,WEST BENGAL,700064
408-3842772-5524356,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,635,MANIYAT,KERALA,671310
171-9048559-2135514,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,599,JAMMU,JAMMU & KASHMIR,180005
405-4757363-5120328,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,1099,NEW DELHI,DELHI,110016
404-5117026-5321945,29-04-2022,Delivered,Merchant,Amazon.in,Blazzer,M,Shipped,1,INR,859,AHMEDABAD,Gujarat,380060
402-0245449-5969170,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,517,VADODARA,Gujarat,390009
406-1311280-7965926,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,833,NAVI MUMBAI,MAHARASHTRA,400706
403-7874530-3249149,29-04-2022,Shipped,Amazon,Amazon.in,Perfume,Free,Shipped,1,INR,845,JALANDHAR,PUNJAB,144022
402-9962768-1351548,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Cancelled,0,,,MEDINIPUR,WEST BENGAL,721101
406-1999740-8230727,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,L,Cancelled,0,,,BHAGALPUR,BIHAR,812001
405-7370204-9776334,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,744,FAIZABAD,UTTAR PRADESH,224001
405-7790745-1369118,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,RISHIKESH,UTTARAKHAND,249201
405-7790745-1369118,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,635,RISHIKESH,UTTARAKHAND,249201
408-5709501-1529125,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,3XL,Cancelled,0,,,BHILAI,CHHATTISGARH,490006
405-7299573-7231506,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,597,HYDERABAD,TELANGANA,500010
403-5774036-2852304,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,563,BENGALURU,KARNATAKA,560087
404-9031061-5027543,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,790,KOLKATA,WEST BENGAL,700016
402-1388437-8475549,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Unshipped,1,INR,1112,MEDINIPUR,WEST BENGAL,721101
407-7446141-1880338,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,363,Dobiwali,MAHARASHTRA,421201
408-6785504-0796348,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,399,WCL UMRED,MAHARASHTRA,441204
403-7228709-0222712,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,376,Bangalore,KARNATAKA,560086
404-3526690-9890731,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1112,SUNDARGARH,ODISHA,770002
402-8410486-2041919,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,654,NOIDA,UTTAR PRADESH,201304
402-0162039-3313119,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,L,Shipped,1,INR,540,HYDERABAD,TELANGANA,500090
402-5912939-0922768,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,847,BENGALURU,KARNATAKA,560061
407-7191081-6605109,29-04-2022,Delivered,Merchant,Amazon.in,Blazzer,S,Shipped,1,INR,744,SADASIVPET,TELANGANA,502291
405-6323401-8800310,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,S,Shipped,1,INR,319,Thiruvananthapuram,KERALA,695564
171-0555476-0721148,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,487,NAVI MUMBAI,MAHARASHTRA,410206
408-2557904-6025939,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XXL,Shipped,1,INR,791,VADODARA,Gujarat,390008
406-2189501-9092346,29-04-2022,Cancelled,Merchant,Amazon.in,Blazzer,XL,On the Way,0,INR,785.71,JAMSHEDPUR,JHARKHAND,831013
403-6411802-4794740,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,807,NEW DELHI,DELHI,110092
404-9580105-7424301,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,399,Mumbai,MAHARASHTRA,400002
405-5178497-1050744,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,626,PIMPRI CHINCHWAD,MAHARASHTRA,411019
408-6482890-9764330,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,788,NEW TOWN,WEST BENGAL,700156
407-1335057-7965130,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,685,HYDERABAD,TELANGANA,500055
406-2781097-3823508,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,3XL,Shipped,1,INR,463,PUNE,MAHARASHTRA,411038
404-6916163-7013154,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,399,SATARA,MAHARASHTRA,415002
402-8132023-1842733,29-04-2022,Cancelled,Merchant,Amazon.in,Blazzer,S,On the Way,0,INR,785.72,Ahmedabad,Gujarat,380054
405-6753440-6181923,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,RISHIKESH,UTTARAKHAND,249201
405-0598775-3586762,29-04-2022,Cancelled,Merchant,Amazon.in,Shirt,M,On the Way,0,,,RISHIKESH,UTTARAKHAND,249201
408-9006941-6047526,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,852,AGRA,UTTAR PRADESH,282001
171-2306122-3329121,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,654,LUCKNOWLucknow,UTTAR PRADESH,226003
404-0279072-0109104,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,429,dwarka,Gujarat,361335
402-8121209-0495550,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,XS,Shipped,1,INR,1299,Kottayam,KERALA,686536
408-8417428-3089129,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,M,Shipped,1,INR,0,GURGAON,HARYANA,122001
171-4406703-3156313,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,499,INDORE,MADHYA PRADESH,452001
407-0766063-4556330,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,597,NAGPUR,MAHARASHTRA,440034
171-2002315-6616312,29-04-2022,Returned,Merchant,Amazon.in,Wallet,Free,Shipped,1,INR,625,DALTONGANJ,JHARKHAND,822101
403-3588045-5336317,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,788,Bhubaneswar,ODISHA,751013
405-7352746-3463538,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,493,THOOTHUKKUDI,TAMIL NADU,628004
408-4134499-1354740,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,597,BAMBOLIM,GOA,403206
408-4134499-1354740,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,597,BAMBOLIM,GOA,403206
408-5438962-6973104,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,692,Ranchi,JHARKHAND,834002
403-2943527-9844327,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,3XL,Cancelled,0,,,CHANDIGARH,CHANDIGARH,160030
405-7165029-6882709,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,L,Cancelled,0,,,MUMBAI,MAHARASHTRA,400025
407-7701270-2757116,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,259,KANCHEEPURAM,TAMIL NADU,631501
404-6150771-3089143,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,283,HYDERABAD,TELANGANA,500047
406-2063526-4681166,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,XXL,Shipped,1,INR,295,SONIPAT,HARYANA,131001
408-1211125-1587522,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,396,PUNE,MAHARASHTRA,411041
407-1280746-9995549,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,654,MUMBAI,MAHARASHTRA,400059
402-5600672-9096358,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,S,Cancelled,0,,,HYDERABAD,TELANGANA,500015
402-2994221-1495542,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,563,Haldwani,UTTARAKHAND,263139
403-7224450-4672340,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,353,chentrappinni,KERALA,680687
171-3723297-8533156,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,563,MUMBAI,MAHARASHTRA,400008
402-8855214-7037161,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,599,RATNAGIRI,MAHARASHTRA,415612
171-8413255-5212302,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XL,Shipped,1,INR,399,PATNA,BIHAR,800001
404-1401189-7552363,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,3XL,Unshipped,1,INR,471,"BANGALORE, KARNATAKA",KARNATAKA,560093
408-1801721-0061100,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Cancelled,0,,,Haldwani,UTTARAKHAND,263139
403-7515075-4352354,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,486,TIRUCHIRAPPALLI,TAMIL NADU,620001
171-0691829-0413967,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,1163,ARNIA,JAMMU & KASHMIR,181131
406-9367112-1579562,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,666,JAMSHEDPUR,JHARKHAND,831004
402-4318384-1219507,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,540,CHENNAI,TAMIL NADU,600106
406-6810611-2165928,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,874,JAMSHEDPUR,JHARKHAND,831004
408-0963298-6339516,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,690,LUCKNOW,UTTAR PRADESH,226003
403-1171676-5803524,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,339,Tirunelveli,TAMIL NADU,627358
406-3440292-2916354,29-04-2022,Cancelled,Merchant,Amazon.in,Shirt,XXL,On the Way,0,INR,380,MUMBAI,MAHARASHTRA,400091
406-4943813-6257104,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,599,JAMSHEDPUR,JHARKHAND,831004
405-4426956-2638704,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,RISHIKESH,UTTARAKHAND,249201
405-4426956-2638704,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,M,Cancelled,0,,,RISHIKESH,UTTARAKHAND,249201
405-0904589-0449938,29-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,,,RISHIKESH,UTTARAKHAND,249201
403-2710130-4606705,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1186,PARDI,Gujarat,396125
408-6208151-5607534,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1099,ETMADPUR,UTTAR PRADESH,283202
408-9451450-4342710,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,654,Haldwani,UTTARAKHAND,263139
402-8730642-8549128,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,353,BENGALURU,KARNATAKA,560068
404-2543507-2754701,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,429,BENGALURU,KARNATAKA,560086
404-0491884-0382749,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,M,Shipped,1,INR,666,BENGALURU,KARNATAKA,560086
171-2039494-4641119,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XL,Shipped,1,INR,791,Greater NOIDA,UTTAR PRADESH,201309
403-8924591-8659559,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,545,ISAGARH,MADHYA PRADESH,473335
404-8989868-5325929,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XS,Shipped,1,INR,599,NASHIK,MAHARASHTRA,422013
404-8989868-5325929,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,493,NASHIK,MAHARASHTRA,422013
408-4858328-8941104,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Cancelled,0,,,MORADABAD,UTTAR PRADESH,244001
407-8910545-4029964,29-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,XL,Cancelled,0,,,NOIDA,UTTAR PRADESH,201304
404-9817487-8322703,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,2,INR,1308,DEORIA,UTTAR PRADESH,274602
171-7758250-6622740,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,801,NEW DELHI,DELHI,110002
402-2191949-0899524,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,487,Kalyan,MAHARASHTRA,421204
171-1711118-6138764,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,399,MANGALURU,KARNATAKA,575029
404-9231673-5888367,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,788,joshi road karol bagh new Delhi,Delhi,110005
407-9040108-6689964,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,S,Shipped,1,INR,458,KANPUR,UTTAR PRADESH,208001
408-7843376-7307514,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,626,NEW DELHI,DELHI,110062
402-6880220-5223545,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,666,THANE,MAHARASHTRA,401107
403-9422897-6435506,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,586,GURUGRAM,HARYANA,122017
407-1233874-0563510,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,XL,Shipped,1,INR,459,JAIPUR,RAJASTHAN,302019
405-6168082-3380362,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,690,MUMBAI,MAHARASHTRA,400069
407-3747599-6128305,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,3XL,Shipped,1,INR,563,VISAKHAPATNAM,ANDHRA PRADESH,530026
402-5201553-6325907,29-04-2022,Cancelled,Amazon,Amazon.in,Trousers,XS,Unshipped,1,INR,432,JAMSHEDPUR,JHARKHAND,831009
408-9008620-6061118,29-04-2022,Returned,Merchant,Amazon.in,T-shirt,XL,Shipped,1,INR,0,THANE,MAHARASHTRA,400615
171-7890160-8852316,29-04-2022,Delivered,Merchant,Amazon.in,Shirt,3XL,Shipped,1,INR,511,AVANIGADDA,ANDHRA PRADESH,521121
171-6289011-1937908,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,474,NOIDA,UTTAR PRADESH,201301
171-6289011-1937908,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,M,Shipped,1,INR,329,NOIDA,UTTAR PRADESH,201301
171-1910092-3713144,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,631,NOIDA,UTTAR PRADESH,201301
171-1910092-3713144,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,612,NOIDA,UTTAR PRADESH,201301
407-8103303-9578732,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,799,RAIGARH MH,MAHARASHTRA,410210
404-3034187-1901108,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,383,Maheswaram mandal,TELANGANA,501359
404-3034187-1901108,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,625,Maheswaram mandal,TELANGANA,501359
404-3034187-1901108,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,888,Maheswaram mandal,TELANGANA,501359
406-6469499-6291525,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,486,HYDERABAD,TELANGANA,500072
406-7469828-9698734,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,597,THANE west,MAHARASHTRA,400615
408-8021858-7145918,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,751,CHENNAI,TAMIL NADU,600123
404-1878228-2086766,29-04-2022,Cancelled,Amazon,Amazon.in,Shirt,XL,Cancelled,0,,,KHARAGPUR,WEST BENGAL,721126
407-0693936-4927507,29-04-2022,Cancelled,Merchant,Amazon.in,Blazzer,3XL,On the Way,0,,,ALLAHABAD,UTTAR PRADESH,211002
406-4796841-5342705,29-04-2022,Delivered,Merchant,Amazon.in,Trousers,M,Shipped,1,INR,413,NAVSARI,Gujarat,396445
404-7100189-6173140,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XXL,Cancelled,0,,,joshi road karol bagh new Delhi,Delhi,110005
404-2039483-5926748,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,271,KHARAGPUR,WEST BENGAL,721126
408-9273940-2609910,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XS,Shipped,1,INR,517,CHANDIGARH,CHANDIGARH,160014
171-2687114-9951522,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,XXL,Shipped,1,INR,791,PUNE,MAHARASHTRA,411045
408-5511269-0005127,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,715,UTEKHOL,MAHARASHTRA,402104
171-7971829-2579506,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,352,MUMBAI,MAHARASHTRA,400101
402-1445058-5329108,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,M,Shipped,1,INR,725,SHIMLA,HIMACHAL PRADESH,171301
171-6254071-4842708,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,969,Mysore,KARNATAKA,570009
405-4998920-1907527,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,342,ANANTAPUR,ANDHRA PRADESH,515001
405-8095930-4607525,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,526,THIRUVANANTHAPURAM,KERALA,695608
408-9626669-3677108,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,692,NOIDA,UTTAR PRADESH,201301
402-7175455-3071529,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,353,Payyannur,KERALA,670307
402-4307563-5344365,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,3XL,Shipped,1,INR,665,NAVI MUMBAI,MAHARASHTRA,400708
404-6639541-3079523,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,M,Shipped,1,INR,759,KARANJA Lad,MAHARASHTRA,444105
404-8066204-0050714,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,SAMASTIPUR,BIHAR,848101
404-8066204-0050714,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,SAMASTIPUR,BIHAR,848101
403-3580507-3769138,29-04-2022,Cancelled,Merchant,Amazon.in,Blazzer,XXL,On the Way,0,INR,856.2,AHMEDABAD,Gujarat,380008
403-2394041-2238759,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1186,OSMANABAD,MAHARASHTRA,413501
171-6587457-1721158,29-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,INR,540.95,CHENNAI,TAMIL NADU,600117
403-3518985-7306764,29-04-2022,Cancelled,Merchant,Amazon.in,Blazzer,XXL,On the Way,0,INR,753.33,MUMBAI,MAHARASHTRA,400028
408-0816949-6325917,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,0,RAICHUR,KARNATAKA,584102
407-9503688-3348349,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,S,Shipped,1,INR,432,Pune,MAHARASHTRA,411007
402-5934848-4963539,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,L,Shipped,1,INR,399,ANDIPATTI JAKKAMPATTI,TAMIL NADU,625512
404-3392472-8443503,29-04-2022,Cancelled,Amazon,Amazon.in,Blazzer,M,Cancelled,0,,,MARGAO,GOA,403709
408-5834570-5564310,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,597,LUCKNOW,UTTAR PRADESH,226022
405-8897181-5519553,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,792,KOLKATA,WEST BENGAL,700101
405-2055215-2082755,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,1065,CHANDIGARH,CHANDIGARH,160036
402-3570318-5723525,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,M,Shipped,1,INR,968,KARWAR,KARNATAKA,581301
402-0156022-5785928,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,626,LUCKNOW,UTTAR PRADESH,226022
405-5888545-1453956,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XS,Shipped,1,INR,597,NEW DELHI,DELHI,110075
171-5717062-0793940,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1099,LUCKNOW,UTTAR PRADESH,226003
171-3901263-9461117,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,648,FARIDABAD,HARYANA,121002
404-1990687-3297139,29-04-2022,Cancelled,Amazon,Amazon.in,Trousers,XL,Unshipped,1,INR,487,NELLORE,ANDHRA PRADESH,524002
408-9120240-9572348,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,L,Shipped,1,INR,1112,PANCHKULA,HARYANA,134113
406-8722175-1999503,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,XXL,Shipped,1,INR,376,JABALPUR,MADHYA PRADESH,482001
402-1689265-3757967,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,568,AGARTALA,TRIPURA,799001
403-4842065-7357115,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XL,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500048
408-4559676-3585900,29-04-2022,Shipped,Amazon,Amazon.in,Blazzer,L,Shipped,1,INR,725,NAVI MUMBAI,MAHARASHTRA,400706
407-4937872-6083528,29-04-2022,Delivered,Merchant,Amazon.in,Blazzer,L,Shipped,1,INR,690,HYDERABAD,TELANGANA,500008
403-6017656-0910755,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Cancelled,0,,,NEW DELHI,DELHI,110095
405-0532803-0120331,29-04-2022,Delivered,Merchant,Amazon.in,Blazzer,3XL,Shipped,1,INR,443,AHMEDABAD,Gujarat,380015
405-0567281-0077956,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,XXL,Shipped,1,INR,597,MUMBAI,MAHARASHTRA,400030
405-9954704-7596311,29-04-2022,Shipped,Amazon,Amazon.in,T-shirt,S,Shipped,1,INR,1146,VIJAYAWADA,ANDHRA PRADESH,520008
407-7452730-8781957,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,M,Shipped,1,INR,329,MAHNAR BAZAR,BIHAR,844504
405-4802278-1130767,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XXL,Shipped,1,INR,518,CHANDIGARH,CHANDIGARH,160014
405-6118267-4453135,29-04-2022,Delivered,Merchant,Amazon.in,T-shirt,3XL,Shipped,1,INR,939,HAZARIBAGH,JHARKHAND,825301
408-7024102-0680315,29-04-2022,Shipped,Amazon,Amazon.in,Trousers,XL,Shipped,1,INR,460,PATNA,BIHAR,800014
404-2594413-5562732,29-04-2022,Cancelled,Merchant,Amazon.in,Shirt,L,On the Way,0,INR,411.43,Vizianagaram a,ANDHRA PRADESH,535240
403-5152956-3093925,29-04-2022,Cancelled,Amazon,Amazon.in,T-shirt,XL,Cancelled,0,,,NEW DELHI,DELHI,110095
403-6221024-0434733,29-04-2022,Shipped,Amazon,Amazon.in,Shirt,3XL,Shipped,1,INR,487,THANE,MAHARASHTRA,400607
